PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1627827,2022-23,00,0,TOT,30.0,66,66,2009.0,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551
1630201,2022-23,00,1610612761,TOR,25.0,53,2,691.0,87,242,0.36,47,133,0.353,25,33,0.758,15,61,76,70,21,4,25,65,246
1631323,2022-23,00,1610612762,UTA,27.0,52,6,766.0,115,312,0.369,63,191,0.33,35,44,0.795,31,55,86,42,15,8,39,62,328
1630235,2022-23,00,1610612737,ATL,25.0,23,3,277.0,25,60,0.417,0,2,0.0,2,3,0.667,5,32,37,38,7,2,15,17,52
203095,2022-23,00,1610612752,NYK,30.0,27,7,459.0,56,166,0.337,35,114,0.307,18,21,0.857,4,45,49,36,16,3,22,46,165
1628368,2022-23,00,1610612758,SAC,25.0,73,73,2435.0,682,1331,0.512,119,367,0.324,343,440,0.78,40,266,306,447,83,23,181,172,1826
1628365,2022-23,00,1610612753,ORL,25.0,60,60,1778.0,349,679,0.514,27,87,0.31,112,143,0.783,69,165,234,341,87,26,139,131,837
1629655,2022-23,00,1610612764,WAS,24.0,78,47,1604.0,289,395,0.732,0,0,0.0,127,187,0.679,163,270,433,84,33,99,85,187,705
1629636,2022-23,00,1610612739,CLE,23.0,69,69,2447.0,522,1129,0.462,169,412,0.41,277,321,0.863,28,157,185,538,85,9,199,148,1490
1630586,2022-23,00,1610612745,HOU,21.0,75,1,970.0,86,177,0.486,24,59,0.407,29,47,0.617,120,187,307,64,44,29,47,135,225
1630568,2022-23,00,1610612750,MIN,24.0,28,0,243.0,63,116,0.543,14,39,0.359,41,52,0.788,33,30,63,18,3,2,14,43,181
202331,2022-23,00,1610612746,LAC,33.0,56,56,1939.0,459,1004,0.457,158,426,0.371,256,294,0.871,45,297,342,288,83,20,176,159,1332
1630581,2022-23,00,1610612760,OKC,20.0,76,76,2367.0,539,1118,0.482,76,234,0.325,106,145,0.731,148,451,599,469,57,31,211,143,1260
1628983,2022-23,00,1610612760,OKC,24.0,68,68,2416.0,704,1381,0.51,58,168,0.345,669,739,0.905,59,270,329,371,112,65,192,192,2135
1630264,2022-23,00,1610612764,WAS,30.0,59,8,625.0,71,132,0.538,4,29,0.138,49,67,0.731,37,62,99,34,7,12,15,70,195
1631367,2022-23,00,1610612763,MEM,24.0,1,0,41.0,1,3,0.333,1,3,0.333,0,0,0.0,0,4,4,7,3,0,2,3,3
203497,2022-23,00,1610612750,MIN,31.0,70,70,2148.0,360,546,0.659,0,3,0.0,219,340,0.644,231,583,814,87,56,95,122,210,939
1630692,2022-23,00,1610612764,WAS,24.0,62,7,1105.0,158,353,0.448,38,118,0.322,53,69,0.768,57,148,205,168,58,26,57,95,407
203932,2022-23,00,1610612743,DEN,27.0,68,68,2055.0,429,761,0.564,60,173,0.347,191,314,0.608,164,282,446,203,54,51,98,129,1109
201569,2022-23,00,1610612745,HOU,34.0,47,47,1418.0,210,478,0.439,85,245,0.347,110,135,0.815,12,85,97,136,30,17,83,45,615
201569,2022-23,00,1610612746,LAC,34.0,22,11,547.0,81,175,0.463,47,111,0.423,32,38,0.842,4,33,37,47,13,8,21,33,241
201569,2022-23,00,0,TOT,34.0,69,58,1966.0,291,653,0.446,132,356,0.371,142,173,0.821,16,118,134,183,43,25,104,78,856
1628984,2022-23,00,1610612740,NOP,28.0,53,0,811.0,85,231,0.368,66,190,0.347,44,59,0.746,12,60,72,116,30,10,27,48,280
1628984,2022-23,00,1610612759,SAS,28.0,20,8,527.0,76,200,0.38,53,148,0.358,54,72,0.75,7,43,50,80,15,6,26,31,259
1628984,2022-23,00,0,TOT,28.0,73,8,1338.0,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539
203924,2022-23,00,1610612757,POR,29.0,63,63,2246.0,434,913,0.475,144,359,0.401,278,342,0.813,53,230,283,150,51,53,116,152,1290
1631260,2022-23,00,1610612749,MIL,23.0,35,1,345.0,53,125,0.424,44,105,0.419,4,4,1.0,6,39,45,22,6,0,9,31,154
201980,2022-23,00,1610612763,MEM,36.0,3,0,44.0,3,11,0.273,3,8,0.375,0,0,0.0,1,3,4,2,1,0,3,6,9
201980,2022-23,00,1610612739,CLE,36.0,8,0,95.0,19,38,0.5,13,29,0.448,1,1,1.0,2,8,10,4,5,3,7,10,52
201980,2022-23,00,0,TOT,36.0,11,0,139.0,22,49,0.449,16,37,0.432,1,1,1.0,3,11,14,6,6,3,10,16,61
203110,2022-23,00,1610612744,GSW,33.0,73,73,2298.0,250,474,0.527,40,131,0.305,77,108,0.713,66,459,525,500,74,60,204,229,617
1630224,2022-23,00,1610612745,HOU,21.0,76,76,2602.0,566,1359,0.416,187,554,0.338,364,463,0.786,43,241,284,281,59,18,200,131,1683
201145,2022-23,00,1610612743,DEN,36.0,56,4,1091.0,160,328,0.488,30,104,0.288,87,117,0.744,38,106,144,69,18,17,46,99,437
1630182,2022-23,00,1610612742,DAL,22.0,60,21,1539.0,205,382,0.537,68,169,0.402,68,94,0.723,55,127,182,103,42,5,72,156,546
